Date,URTH,VEA ,SPDW,IDEV,GSIE ,IVLU,IGOV,GWX,IVV,VTV,VUG,IWM,VO,VCIT,BOND,FBND,GTO,BNDW,FDHY,BGRN ,VGK,BBEU,IEUR,FEZ,IEUS,IAU,SLV,GLD,VT,ICLN,ACWV,IXN ,XT,REET,IOO,IGF,IXJ,IXG,ROBO,IXC,VWO,IEMG,EEM,EMB,EWT,MCHI,EWZ,SPEM,INDA,EMLC,VWOB,PCY,ILF,EWW,EEMA,DVYE,HYEM,AFK,CNY=X,BRL=X,ZAR=X,RUB=X,EUR=X,JPY=X,MXN=X
2012-04-04,0,,-0.020667727,,,,-0.005111821,-0.022477784,-0.010634706,-0.009242958,-0.011244729,-0.016001094,-0.013840347,0.004881224,0.002245707,,,,,,-0.025441485,,,-0.028906577,-0.026210411,-0.017445483,-0.041706161,-0.016761524,-0.015155407,-0.024861878,-0.017128691,,,,-0.016439455,-0.014154552,-0.008238525,-0.016457211,,-0.017680339,-0.01987142,,-0.017962391,-0.000134989,-0.01567696,-0.01080497,-0.018145563,-0.014635931,-0.016616958,-0.000936622,,0,-0.019722814,-0.015442561,0,-0.014925373,,-0.017520216,-6.35E-05,-0.001964208,0.012457472,-0.000375642,0.008133333,0.015820456,0.001410216
2012-04-05,-0.013274336,,-0.00487013,,,,-0.005138086,-0.004278075,0.000170619,-0.004220347,0.002211341,-0.004447533,-0.00198469,0.00113342,0.001054435,,,,,,-0.00982801,,,-0.012079379,-0.00411215,0.006975269,0.012858556,0.00699701,-0.002086594,0.004249292,0.003898188,,,,-0.004891969,-0.005432674,-0.002768987,-0.006084576,,-0.004319654,0.005963029,,0.005144327,-0.002430134,0.00965251,0.016384489,-0.000203087,0.002970665,0.003466205,-0.0034375,,-0.002791736,-0.001631321,-0.005164499,0,-0.001818182,,-0.002743484,0.000158851,-0.000929368,0.010766169,0.005295126,0.006216109,-0.004708439,0.006720388
2012-04-06,0,,0,,,,0,0,0,0,0,0,0,0,0,,,,,,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0.002302976,-0.0025171,0.000754427,-0.001631144,0.006046267,-0.002062106,0.008237552
2012-04-09,-0.008071749,,-0.00435019,,,,0.008607704,-0.004296455,-0.011514841,-0.01182244,-0.010244287,-0.016333938,-0.012926136,0.005013747,0.005003292,,,,,,-0.004962779,,,-0.00349345,-0.000750751,0.006926952,-0.004231771,0.006695724,-0.008625196,-0.009873061,-0.004339881,,,,-0.008603032,-0.005072181,-0.009123364,-0.011937557,,-0.007953724,-0.014522822,,-0.014500995,0.003248071,-0.008126195,-0.017463729,-0.007718871,-0.01480933,-0.005613126,-0.001881468,,0.002239642,-0.006808279,-0.008652182,0,-0.000910747,,-0.009628611,-0.000665536,-0.000548576,0.007334151,0.005582181,-0.001045205,-0.011425793,-0.000377681
2012-04-10,-0.015596745,,-0.018569088,,,,-0.004267122,-0.017799353,-0.016481146,-0.017832957,-0.017515924,-0.023559466,-0.021873651,0.001770196,0.004192323,,,,,,-0.026184539,,,-0.030236635,-0.024042074,0.011257036,0.006538084,0.010855243,-0.02003691,-0.011396011,-0.013994035,,,,-0.017768595,-0.017647059,-0.011208967,-0.021065675,,-0.026239067,-0.019548872,,-0.019619158,-0.004316741,-0.013493976,-0.017774132,-0.019447288,-0.013528749,-0.029960921,-0.00628338,,-0.002234637,-0.018097066,-0.025407292,-0.02133744,-0.013977514,,-0.015277778,3.17E-05,-0.001591745,-0.000520054,0.001692437,-0.002484959,0.003848518,0.013755879
2012-04-11,0.009184845,,0.011129661,,,,0.004071138,0.014277869,0.006931041,0.008733624,0.007617504,0.014098837,0.011181404,-0.001285141,-0.001304631,,,,,,0.017925736,,,0.018978762,0.015011547,-0.001236858,-0.004546931,-0.00018622,0.011568469,0.020172911,0.004420661,,,,0.009255364,0.01237525,0.003238866,0.016455696,,0.005988024,0.010122699,,0.010888758,0.003387075,0.020517831,0.01169265,0.000417537,0.005714286,0.011638317,0.0028454,,0.003359462,0.003630271,0.005174129,0,0.006163328,,0.008932769,0.000443972,0.00742166,0.01332538,0.007907222,0.002884489,-0.011623777,0.000349879
2012-04-12,0.015472127,,0.018161805,,,,0.006188647,0.020573904,0.014202318,0.013214855,0.014315586,0.014332808,0.016586643,-0.000482548,-0.000914435,,,,,,0.021069182,,,0.014634146,0.021994691,0.010526316,0.025122349,0.010119824,0.017287234,-0.002824859,0.008339124,,,,0.01208837,0.012223975,0.008878128,0.019613948,,0.020833333,0.025508655,,0.025618632,0.004860924,0.013403542,0.034397358,0.028171953,0.025378788,0.022123894,0.006935687,,0.006138393,0.022259321,0.0132647,0.033940211,0.015313936,,0.015377446,-0.000443775,0.001145975,-0.000839105,-0.007241712,-0.003529873,0.003891243,-0.009504258
2012-04-13,0,,-0.016216216,,,,-0.009756098,-0.012201592,-0.012199313,-0.013042501,-0.010783381,-0.013141162,-0.010447975,0.002735758,0.002745816,,,,,,-0.027409917,,,-0.034965035,-0.011502783,-0.011029412,-0.02768937,-0.011370621,-0.016470588,-0.015580737,-0.007121525,,,,-0.017710049,-0.012855473,-0.0124,-0.023816794,,-0.017492711,-0.014806041,,-0.015043997,-0.000403117,-0.001889466,-0.007714818,-0.017657804,-0.011821204,-0.036363636,-0.00532248,,-0.002218525,-0.020141535,-0.018366549,-0.010869565,0.009351433,,-0.009637448,-0.000142705,-0.004578655,-0.013725244,-0.007091911,-0.005247966,-0.000962868,0.010977201
2012-04-16,-0.014564194,,0.003296703,,,,0.00621118,0.000537057,-0.000869716,0.004784689,-0.006893235,0.001718213,-0.002169511,0,0.001173556,,,,,,0.01139962,,,0.011775362,-0.001126126,-0.002478315,0.000327332,-0.002424619,0.003455609,0.004316547,0.002776492,,,,0.008805031,0.005524862,0.006885379,0.005943072,,0.00111276,-0.004809137,,-0.00518732,0.000268853,-0.005679129,-0.010455764,-0.006198347,-0.002616822,0.007187781,-0.000629525,,0.002779322,-0.005,-0.000597134,-0.006153846,-0.018828452,,-0.003707136,-0.001046655,0.006132954,0.009671475,0.007754786,0.010155632,-0.000345978,0.003113136
2012-04-17,0.020009095,,0.017524644,,,,-0.002128565,0.013955985,0.014972145,0.012698413,0.017433414,0.014293882,0.015509494,-0.000962927,0.000781454,,,,,,0.020976832,,,0.024171889,0.013528749,-0.001863354,0.007853403,-0.001308737,0.015364238,0.014326648,0.002076604,,,,0.015378221,0.014128728,0.012872084,0.016791045,,0.01852538,0.010570825,,0.011587486,0.00255342,-0.000951928,0.016255757,0.002494802,0.007496252,0.026315789,0.00503937,,0.001108647,0.006979341,0.014339773,0,0.008833384,,0.013023256,0.002079629,0.004517253,-0.000742643,-0.00138377,-0.005353179,-0.00643989,-0.008697298
2012-04-18,0,,-0.008073197,,,,0.000853242,-0.005293806,-0.003001715,-0.004254366,-0.002379819,-0.007468997,-0.003711105,0.000963855,0,,,,,,-0.009812941,,,-0.017045455,0.002595476,-0.006222775,-0.005194805,-0.005865835,-0.006000522,-0.008474576,0.006216901,,,,-0.005730659,-0.005417957,0.000397141,-0.009785933,,-0.004365224,-0.004482965,,-0.004581901,-0.000268097,-0.010957599,-0.000799787,-0.005391954,-0.006324405,-0.015645372,-0.000940144,,0,-0.006930968,-0.003730611,0.00619195,-0.012983092,,0.000459137,-0.00190105,0.006880858,-0.01784927,-0.003386485,-0.00065634,0.00844727,0.00669665
2012-04-19,0,,-0.003255562,,,,0.001065644,-0.006918574,-0.006021505,-0.004047673,-0.007792621,-0.005679398,-0.003724928,0.001123415,0.000390422,,,,,,-0.005264788,,,-0.018230325,-0.004068047,0.001878522,0.005221932,0.000753248,-0.004461942,-0.011396011,0,,,,-0.006998765,-0.004280156,0.000396983,-0.004632489,,-0.00511509,-0.003302312,,-0.004602992,0.000134084,0,-0.004002134,-0.005838198,0.000748783,-0.00397351,0.000313676,,0.00166113,-0.000279174,-0.004927079,-0.001098901,-0.002447232,,-0.000917852,0.000126978,0.010385278,0.005053226,-2.71E-05,0.001182188,0.00296077,0.001297046
2012-04-20,0,,0.005988024,,,,0.003619331,0.008038585,0.000865426,0.002257846,-0.000160282,0.005711838,0.000719011,0.000320616,0.000390269,,,,,,0.012764633,,,0.018115942,0.002970665,0.000625,-0.001623377,0.000689958,0.003163723,0.004322767,0.002974828,,,,0.009121061,0.005861665,0.007539683,0.00217189,,0.001468968,0.006325301,,0.006936416,0.003753854,-0.007707129,0.010983123,0.009228188,0.004115226,0.00177305,0.002195045,,0.002211166,0.009773806,0.011289364,0.001540154,0.006439742,,0.01607717,0.000301535,0.00095862,0.001008116,-0.000373043,-0.001967987,0.003800738,-0.007825224
2012-04-23,0,,-0.016774892,,,,-0.001697073,-0.015948963,-0.008041505,-0.007208831,-0.00945816,-0.013914525,-0.009915218,-0.000320513,0.001430429,,,,,,-0.022133415,,,-0.025800712,-0.019252129,-0.002498438,-0.025365854,-0.00294597,-0.012877792,-0.032998565,0,,,,-0.011914544,-0.011655012,-0.009846396,-0.014860681,,-0.00550055,-0.018258007,,-0.019230769,-0.002537732,-0.014563107,-0.022522523,-0.020989194,-0.014530551,-0.041150442,-0.005006258,,-0.001103144,-0.01244469,-0.014688602,-0.017135325,-0.013711152,,-0.000904159,0.00069808,-0.004096834,-0.005417947,-0.001703069,-0.004469568,-0.000110282,0.005947655
2012-04-24,0,,0.004402862,,,,-0.001274968,0.004862237,0.003661088,0.008395734,-0.000971031,0.007631389,0.000580552,-0.000320616,-0.000519413,,,,,,0.00911663,,,0.012328767,0.005662514,0.000626174,-0.001334668,0.001445904,0.003461129,0.00148368,0,,,,0.005821206,0.004716981,0.00318218,0.010056568,,0.005162242,0.00152439,,0.002048581,0.000937333,0.008374384,0.001897533,0.005518998,-0.001512287,0.012459622,0.002830189,,0,0.001120134,-0.003776585,0.003576218,0.007414272,,-0.000904977,-0.000269525,0.004273961,0.004845036,0.001434106,0.003961442,-0.006372549,-0.002087207
2012-04-25,0,,0.015342466,,,,0.002340426,0.011827957,0.014069828,0.008325833,0.019439495,0.015575879,0.016681172,0,0.000519683,,,,,,0.016510903,,,0.02345512,0.013888889,0.001877347,-0.002338791,0.002008788,0.013531441,0.01037037,-0.001368925,,,,0.008681273,0.014084507,0.007533703,0.011823273,,0.011005136,0.008828006,,0.009345794,0.003210702,0.017586712,0.007034632,-0.007810851,0.008708822,-0.001367366,0.007839448,,0.002208724,-0.002237762,0.011572227,0.008463252,0.007359706,,0.012228261,-6.34E-05,-0.000265986,-0.00669677,-0.004241861,-0.003419703,0.003823384,3.80E-05
2012-04-26,0,,0.002698327,,,,0.006368075,0.006907545,0.00668037,0.007587592,0.007150802,0.009849444,0.008560422,0.002886466,0.002986625,,,,,,0.004903463,,,0.006170119,0.009626064,0.008744535,0.010716678,0.00883348,0.008376963,-0.005865103,0.007082477,,,,0.006967213,0.008487654,0.001967729,0.005842558,,0.010885341,0.006035003,,0.006076389,0.000400053,0.006240999,0.013433638,0.004680851,0.002252252,0.004107713,-0.001555694,,0.004958678,0.001121391,0.003155819,0.00684629,0.009741248,,0.013422819,-0.000602668,-0.000266057,-0.006459401,-0.000204477,-0.002639567,-0.001105787,0.004281857
2012-04-27,0.011591618,,0.007534984,,,,0.001687408,0.002110818,0.001786626,0,0.004417797,0.007802703,0.003678031,0.001598977,0.000517866,,,,,,0.00579445,,,0.004818222,0.00110011,0.003095975,0.00629556,0.002173508,0.002076843,0.010324484,0.003176044,,,,0.001221001,0.003825555,0.000785546,0.003057169,,0.002153625,0.00029994,,0.001438021,0.000799787,-0.010019084,0.001325557,-0.002753071,0.004494382,0,0.005609224,,-0.000548246,0.008681042,0.017105781,0.000438693,0.000301477,,0.002207506,-0.000999762,0.002661273,0.00483404,-0.000920333,0.003175863,-0.00297663,-0.018462983
2012-04-30,0,,-0.005876068,,,,0.002526848,-0.003159558,-0.004501062,-0.003322259,-0.005812127,-0.010922162,-0.004933051,0.000319285,0,,,,,,-0.006367495,,,-0.010897995,-0.004029304,0.001851852,-0.00856108,0.003098277,-0.004145078,-0.005839416,-0.00226142,,,,-0.003252033,-0.001905488,-0.001962323,-0.004571777,,0.003223496,-0.002698651,,-0.002010339,0.002930208,-0.004819277,-0.003441885,-0.008919091,-0.003728561,0.001363636,-0.000309885,,0.003291278,-0.004441977,-0.000773246,-0.002411752,-0.006329114,,-0.007048458,0.001429661,0.001167852,-0.003820329,-0.001364713,-0.003825353,-0.008734486,0.000108016
2012-05-01,0.003085059,,0.008597528,,,,0,0.001056524,0.006654155,0.008222222,0.003476063,0.000978474,0.006657224,0.000478774,0.000776398,,,,,,0.009154715,,,0.005288673,0.004413387,-0.002464572,-0.001660578,-0.003459353,0.005202914,0.013215859,0.006346328,,,,0.004486134,0.005727377,0.006685018,0.007654623,,0.010353445,0.007215875,,0.006618705,0.000398406,0.003874092,0.011689692,0.005571031,0.013098802,0.003631412,0.002479851,,0.001093494,0.007250418,0.008899207,0.013626374,0.00303306,,0.011535049,-0.002823514,0.010498409,0.00264704,0.003723924,0.000132415,-0.005339141,-0.004428192
2012-05-02,-0.009446397,,-0.011720831,,,,-0.002310439,-0.000527704,-0.002627119,-0.005069429,0.000629822,0.002653261,-0.000703532,0.001914181,0.000517197,,,,,,-0.012397944,,,-0.015782552,-0.00292933,-0.004323657,-0.009314704,-0.004525167,-0.003881988,-0.017391304,-0.001576577,,,,-0.006090134,-0.007593014,-0.003125,-0.014281373,,-0.013780919,-0.00119403,,-0.002001144,0.00172574,0.019295707,0,-0.004687833,-0.008127078,-0.018091361,-0.000618429,,0.002184599,-0.006367663,-0.000191755,-0.005203816,0.004535833,,-0.006140351,0.000174981,0.000314828,-0.004610431,-0.002586864,0,0.003616071,0.001859744
2012-05-03,0,,-0.007008086,,,,0.001052632,-0.010559662,-0.007477271,-0.006867523,-0.009284028,-0.014066852,-0.012109265,0.000477631,0.001033859,,,,,,-0.007960808,,,-0.010244989,-0.005875872,-0.009925558,-0.016453996,-0.010087801,-0.008313848,-0.02359882,-0.004737198,,,,-0.006535948,-0.008033665,-0.004702194,-0.010789149,,-0.013256897,-0.009563658,,-0.007447723,0.003975616,-0.003786086,-0.005252101,-0.004709912,-0.008193669,-0.016121603,-0.000928218,,0.003814714,-0.005015325,-0.004794783,-0.00087184,-0.001806141,,0.002206531,0.00055666,0.008287872,0.000168193,0.000675694,0.007017079,-0.001109587,0.004942378
2012-05-04,0,,-0.016829533,,,,-0.00126183,-0.017075774,-0.016436949,-0.01360696,-0.01905972,-0.018929227,-0.016676169,0.002068746,0.001549187,,,,,,-0.017592593,,,-0.01620162,-0.025858884,0.002506266,0.004096961,0.003145248,-0.017815038,-0.004531722,-0.007252947,,,,-0.015213816,-0.011183957,-0.00984252,-0.014646307,,-0.025780683,-0.016596258,,-0.017604618,-0.000395987,-0.00807601,-0.015047518,-0.023876102,-0.017649268,-0.022003745,-0.002167854,,-0.000542888,-0.020442453,-0.014646367,-0.014179756,-0.011158022,,-0.014971378,-0.000381497,-0.006450942,-0.000620917,0.006690993,-0.000657376,0.00111082,0.012476045
2012-05-07,-0.021068973,,0.006073992,,,,-0.004000842,0.002714441,0.000435199,0.00113071,0.000647668,0.002591793,0.000869691,-0.000317612,0.001804589,,,,,,0.010053409,,,0.017840805,0.00644672,-0.0025,-0.006800408,-0.002445601,0.004267805,-0.007587253,0.002054795,,,,0.004175365,0.004290172,0.000397614,0.007590133,,0.001490868,0.002147898,,0.003525264,-0.000132048,-0.006226054,-0.008576789,0.004407228,0.002675841,0,-0.001551831,,0.001086366,0.01086335,0.016428711,0.004647046,0.00579445,,0.0098346,0.000381643,0.008953817,0.020114682,0.007927044,0.014340218,-0.004887171,0.00022805
2012-05-08,0,,-0.013721186,,,,-0.000845666,-0.012994044,-0.00408909,-0.003840072,-0.004854369,-0.000574465,-0.005503259,-0.000953137,0.000772002,,,,,,-0.016174184,,,-0.01752809,-0.01582517,-0.019423559,-0.019171517,-0.019361328,-0.010092961,-0.006116208,-0.00296195,,,,-0.00956341,-0.008543689,-0.001589825,-0.010357815,,-0.011164868,-0.014390692,,-0.015807963,-0.001716852,-0.010120482,-0.017301974,-0.020842475,-0.0160122,-0.010531355,-0.008392913,,-0.001627781,-0.027149321,-0.030979411,-0.018061674,-0.011825349,,-0.009296149,0.001208075,-0.004203643,-0.010417328,0.008597395,-0.007003891,0.001277907,0.015351877
2012-05-09,-0.018350702,,-0.012242627,,,,-0.003808718,-0.014262205,-0.005940421,-0.007709751,-0.004552846,-0.005747952,-0.003349352,-0.000795039,-0.000771407,,,,,,-0.015175466,,,-0.019213175,-0.012251149,-0.010223642,-0.009424084,-0.009807692,-0.009390931,-0.012307692,-0.002513711,,,,-0.010075567,-0.007442225,-0.010350318,-0.015540755,,-0.012796387,-0.013668841,,-0.013087448,-0.00502712,-0.007789679,-0.009078404,-0.015236388,-0.013948082,-0.007740687,-0.007836991,,-0.004891304,-0.013081395,-0.010921366,-0.023553163,-0.011353176,,-0.008042895,0.001524148,0.009954138,0.011924606,0.003772202,0.005094044,-0.000750751,0.012163174
2012-05-10,0,,0.005633803,,,,-0.000849618,0.007234279,0.002372792,0.006170018,-0.000980072,0.003757768,0.001607247,-0.001273074,0.000386001,,,,,,0.006420546,,,0.012126866,0.006589147,0.001936733,-0.004580691,0.001942125,0.002708559,0.00623053,0.001145475,,,,0.005089059,0.004340963,0.003218021,0.008054124,,0.008387343,0.005354331,,0.004219409,0.000265922,0.003925417,-0.007773459,0.006143345,0.001964637,0.002925402,0.00221169,,-0.001638449,0.00353461,0.000602289,0.006662072,-0.000310366,,-0.00045045,0.000253638,0.016306311,0.012607704,0.007668763,0.004548408,-0.001878287,0.000599002
2012-05-11,0,,-0.008403361,,,,0.00212585,-0.010497238,-0.003419253,-0.00431524,-0.001308044,-0.002447804,-0.000583516,0.002549395,0.000900322,,,,,,-0.005422648,,,-0.003686636,0,-0.007087629,-0.006017699,-0.007818053,-0.003241491,-0.012383901,-0.001144165,,,,-0.006329114,0,-0.000400962,-0.011505273,,-0.006427221,-0.013784461,,-0.012605042,-0.003190217,-0.011730205,-0.006435367,-0.009950249,-0.005490196,-0.006806028,-0.004098361,,0,-0.011153507,-0.014044944,-0.011182109,-0.00838249,,-0.007210455,0.000729025,-0.008885504,0.004592379,-0.007083273,0.000129366,0.001994731,0.002490651
2012-05-14,-0.014078006,,-0.016949153,,,,-0.007000424,-0.018425461,-0.010380927,-0.011633212,-0.010641781,-0.013279446,-0.01284484,0.000953592,0.002056027,,,,,,-0.02212957,,,-0.026827012,-0.028494417,-0.014925373,-0.023504274,-0.014522011,-0.016531165,-0.021943574,-0.011912944,,,,-0.015711253,-0.01453831,-0.006016847,-0.022308438,,-0.020167428,-0.022554003,,-0.022796353,-0.011601547,-0.016320475,-0.022528865,-0.040201005,-0.029179811,-0.019089574,-0.0107629,,-0.008752735,-0.028495102,-0.021164021,-0.01453958,-0.026299311,,-0.013163867,-0.000633473,0.006762295,0.009566279,0.000929053,0.002716337,0.002015801,0.01099209
2012-05-15,0,,-0.011494253,,,,-0.008758812,-0.018202503,-0.005867188,-0.006692823,-0.00463346,-0.001901697,-0.006653852,-0.001429025,0.000897666,,,,,,-0.014430961,,,-0.017585551,-0.006341657,-0.010540184,-0.020423049,-0.010506839,-0.008542298,-0.02724359,-0.013215859,,,,-0.008196721,-0.012759171,-0.005649718,-0.010912698,,-0.013592233,-0.007799805,,-0.008709176,-0.003777658,0.003519356,-0.003457217,-0.019514517,-0.006498781,0.002994012,-0.01056,,-0.007174393,-0.016804155,-0.02016632,-0.006791569,-0.005787781,-0.002749141,-0.021619135,0.001743154,0.013942601,0.011165947,0.006895134,0.005288958,-0.002249157,0.009202678
2012-05-16,0,,-0.012209302,,,,-0.000431034,-0.01216686,-0.003666279,-0.003949814,-0.003823774,-0.007181592,-0.007293837,-0.001908093,0.000768738,,,,,,-0.006988353,,,-0.004837929,-0.017949741,-0.001997337,-0.01824274,-0.001869908,-0.007782101,-0.02306425,0.009163534,,,,-0.006089604,-0.007673667,0,-0.01370779,,-0.004330709,-0.01572224,,-0.014433637,-0.003791983,-0.020541082,-0.018213356,-0.001941748,-0.011856092,-0.017910448,-0.002910737,,-0.000555864,-0.007147296,-0.008487163,-0.026173072,-0.007115136,-0.003445899,-0.004231312,-0.000458759,0.003663555,0.016143005,0.009514654,0.007570897,0.005948654,-0.00618515
2012-05-17,-0.020833333,,-0.009417304,,,,-0.001293661,-0.008211144,-0.014898582,-0.013995801,-0.019692924,-0.02258636,-0.025940921,-0.004301418,0.001536295,,,,,,-0.016420912,,,-0.013125912,-0.011372868,0.022681788,0.032992036,0.022347116,-0.01372549,-0.021922428,-0.016298021,,,,-0.010065646,-0.011396011,-0.010957792,-0.020677966,,-0.009489917,-0.012978369,,-0.013371538,-0.006253399,0.002557545,-0.015606596,-0.028939689,-0.01779065,-0.014184397,-0.006162828,,-0.005005562,-0.022535211,-0.008987802,0,-0.012052117,-0.013139696,-0.016997167,-6.33E-05,-0.000250013,-0.002557698,0.011577396,0.000382068,0.000311236,0.005380253
2012-05-18,-0.008606263,,-0.010695187,,,,0.002374784,-0.009461857,-0.00856414,-0.007333806,-0.008852571,-0.009515179,-0.013084975,-0.00112,0.000894797,,,,,,-0.003747871,,,0.004926108,-0.011092851,0.011741683,0.020190896,0.01145288,-0.008520307,-0.022413793,0.000473373,,,,-0.007073386,-0.000823384,-0.006565449,-0.010384216,,-0.006786427,-0.006405934,,-0.009680542,-0.001641587,-0.013265306,-0.005085253,-0.000250438,-0.0042123,0.014388489,-0.007832898,,-0.003353829,-0.005443484,-0.008853379,-0.020823245,-0.003297066,-0.013314646,-0.010086455,0.000411516,0.004151245,0.006934329,0.002450174,0.002546149,-0.011723709,-0.001988719
2012-05-21,0,,0.02042042,,,,0.001723024,0.017910448,0.016908656,0.010962822,0.024390244,0.023635255,0.026516924,-0.002883229,0.00063857,,,,,,0.025991792,,,0.025,0.009555463,0.001289491,-0.003958258,0.00064704,0.018905758,0.003527337,0.006387509,,,,0.014692787,0.011536877,0.013217679,0.017838405,,0.022106109,0.023074313,,0.02378625,0.005892025,0.02016546,0.018941672,0.020791583,0.021996616,0,0.005921053,,0.006169377,0.025434643,0.023529412,0.022997033,0.001984783,0.003551136,0.024745269,0.001202398,0.007122578,-0.004913858,0.004534608,-0.00584127,-0.002997179,-0.007905511
2012-05-22,0,,-0.003531489,,,,-0.005375188,-0.00058651,0.001807338,0.002357379,0.000335345,-0.006107553,0.001367573,0.000321285,-0.002807913,,,,,,-0.006,,,-0.005738881,0.008230453,-0.017385705,-0.012283237,-0.01661817,-0.001967951,0.005272408,-0.000470146,,,,-0.000877578,-0.002851324,-0.005299633,0.003092784,,-0.000393236,-0.007960199,,-0.010502864,0.002996867,-0.000506842,-0.000885217,-0.02797546,-0.010347682,-0.015704154,-0.013734467,,0.001114827,-0.014756672,-0.008514261,0.004350979,0.004952129,0.004246285,-0.011837121,-0.000726893,0.005093966,-0.012531539,-0.005090411,-0.002937795,0.003031451,0.01498751
2012-05-23,-0.005546178,,-0.010632014,,,,-0.001080847,-0.004694836,0.000541223,-0.001881468,0.004022796,0.006444844,0.005007587,0.000321182,0.001663894,,,,,,-0.010060362,,,-0.012987013,-0.019591837,-0.002621232,-0.010607169,-0.003024724,-0.003380282,-0.001748252,-0.004233302,,,,-0.006148441,-0.005718954,-0.009016393,-0.002398082,,-0.003147128,-0.008024072,,-0.006754583,-0.006383268,-0.014198783,-0.007383343,0.001514769,-0.007109996,-0.033453423,-0.00331565,,-0.005011136,0.000318674,-0.009016745,-0.021901324,-0.015768725,-0.001409443,0.021082894,-0.000790676,0.027062934,0.014625184,0.005177596,0.011529593,0.007480166,0.005260279
2012-05-24,0,,-0.00119403,,,,-0.003895261,-0.00884434,0.000811396,0.004005655,-0.001001669,0.002084885,0.000754945,-0.000321079,-0.000766675,,,,,,-0.005758808,,,-0.00877193,0.002914238,-0.001971091,0.014417745,-0.001385042,-0.002826456,-0.00525394,-0.00212565,,,,-0.000883783,-0.002465078,0.003308519,-0.002403846,,-0.001973165,-0.006066734,,-0.005181347,-0.002050301,-0.012345679,-0.011008628,-0.002016637,-0.00379107,0.031948882,-0.002328676,,-0.001119194,-0.004141446,0.00194974,-0.000984252,-0.009345794,0,-0.008446739,0.001867473,-0.028841087,0.006427706,0.012872514,0.008232016,-0.007299635,0.00216898
2012-05-25,0,,-0.004781829,,,,0.002172496,-0.003569304,-0.002161967,-0.00140812,-0.003342246,-0.000594442,0.00030175,0.003051229,0.001150895,,,,,,-0.000340716,,,0.002949853,-0.00290577,0.008558262,0.006559767,0.008387821,-0.002267574,-0.01056338,0.007100592,,,,-0.001769129,0.001235585,0.004946414,-0.005507745,,0,-0.004408274,,-0.004882813,0.001232708,-0.009895833,-0.004512635,0.019954534,-0.003805497,0,0.003334445,,-0.002240896,0.008317338,-0.005189189,-0.007881773,0.007412399,-0.004234298,-0.000946522,0.001548061,0.000147995,-0.003884421,0.003603125,0.002009798,0.003021909,0.001264286
2012-05-28,0,,0,,,,0,0,0,0,0,0,0,0,0,,,,,,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,9.46E-05,-0.021061458,-0.000358856,0.009321895,-0.002632569,-0.000878735,-0.005328977
2012-05-29,0,,0.013813814,,,,-0.003468459,0.012537313,0.012006861,0.009635723,0.012743125,0.014572491,0.013273002,-0.000800512,-0.000766381,,,,,,0.009202454,,,0.002941176,0.014154871,-0.011096606,-0.018826937,-0.010872413,0.013920455,0.017793594,0.003760282,,,,0.007975188,0.005347594,0.001640689,0.011422638,,0.011862396,0.027588556,,0.028459274,-0.000273598,0.042083114,0.033847084,0.009905894,0.021646859,0.020123839,-0.005982054,,0.001684447,0.014593909,0.028472071,0.028053625,0.01638796,0.001417434,0.001894837,-0.000299642,-0.001410793,-0.002129976,0.000686445,0.003519356,-0.000364367,-0.003844223
2012-05-30,0.011154219,,-0.0242891,,,,-0.001740265,-0.018278302,-0.014629795,-0.01396648,-0.013741722,-0.019199765,-0.019797559,0.005287614,0.002045251,,,,,,-0.028706518,,,-0.034701857,-0.015599343,0.00660066,0.000738007,0.005893259,-0.019613337,-0.006993007,-0.001873098,,,,-0.018901099,-0.016366612,-0.009418509,-0.023956194,,-0.030480657,-0.01823003,,-0.017175573,0,-0.023725391,-0.011107863,-0.021088769,-0.016618197,-0.028325746,-0.004012036,,0.000560538,-0.018761726,-0.017751479,-0.006278677,0,0,-0.023640662,0.000394384,0.00509612,-0.004281038,0.006049041,0.003757515,-0.000766707,0.019662476
2012-05-31,-0.004556355,,0.003642987,,,,0.002614949,0.005405405,-0.002534854,-0.000708215,-0.004364613,-0.001344889,-0.003948368,0.002709595,0.003189182,,,,,,0.003129346,,,0.003544304,0.007506255,-0.002622951,-0.005899705,-0.001909025,0.000571592,-0.008802817,0.002345766,,,,0,0.004159734,-0.000413394,0.008064516,,-0.002015316,0.003038488,,0.00420712,0.001778872,0.006204757,0.007094295,0.009519038,0.003802281,0.00937012,-0.002014099,,0.000560224,0.003824092,-0.020223752,0.005832321,-0.011516946,0,0.012106538,0.001450761,0.011495984,0.027591107,0.015527565,0.008360369,-0.006515723,0.012843778
